id,collection_id,material_id,denomination_id,condition,year_created,diameter,description,link,numeric_value,extra_year,units,weight,thickness
e8ff44f2-9c8e-48ea-9236-ec58720ae8e2,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,5df044af-8e9a-48d7-88f2-0798a78ccaed,d0993a85-c627-4ffa-ba68-28dba2e5d992,VERY_GOOD,2017,23.43,,https://ro.ucoin.net/coin/united_kingdom-1-pound-2017/?cid=67444,1,,1,8.75,2.7999999999999998
5324ecf0-21d0-4259-8f4c-8102c1594104,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,2ec1702b-2625-41ae-b214-0845913dbd47,3b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e41,VERY_GOOD,1989,20.32,,https://ro.ucoin.net/coin/united_kingdom-1-penny-1985-1992/?tid=1471,1,(1986-1991),6,3.5600000000000001,1.52
6b207e5d-8bf9-4040-bae5-72b328243e02,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,730bb3a4-0097-404a-9fb2-fa2ba7881d02,7e1a9c3f-4b22-4d8f-9c1e-7a3d8f5b6c27,VERY_GOOD,1909,19.100000000000001,murdara maxim + gaurita deasupra,https://ro.ucoin.net/coin/austria-10-hellers-1892-1911/?tid=44558,10,,1,3,1.3999999999999999
8c4d57d9-b1df-4179-9087-cd9f01e03cc2,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,bff9efaa-d39d-45af-84a2-e9344df3a003,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1994,26.5,,https://ro.ucoin.net/coin/slovakia-10-korun-1993-2008/?tid=3209,10,,1,6.5999999999999996,1.7
97f6d400-3775-4fc8-9bf2-96ebdf9822fc,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,730bb3a4-0097-404a-9fb2-fa2ba7881d02,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,1972,24,,https://ro.ucoin.net/coin/france-1-franc-1972/?cid=7169,1,,1,6,1.8
10ddda02-8ba8-4341-afbf-1c4b806cb381,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,26881eb4-2715-416e-b68d-d6559f5f5efe,b5e498c1-35b7-4785-a05a-3a02b01d6ea5,VERY_GOOD,2006,23.25,una e murdara rau,https://ro.ucoin.net/coin/italy-1-euro-2002-2007/?tid=510,1,2007,2,7.5,2.3300000000000001
159e7a54-5d8a-4b49-ab01-c2cbc055a2d8,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,d1d5b5ad-1892-4191-ae81-c8298d4eb6ba,b5e498c1-35b7-4785-a05a-3a02b01d6ea5,VERY_GOOD,2014,25.75,,https://ro.ucoin.net/coin/latvia-2-euro-2014-2022/?tid=29740,1,,1,8.5,2.2000000000000002
c951ce66-5fec-4eeb-9ad1-4367f90d7baa,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,d1d5b5ad-1892-4191-ae81-c8298d4eb6ba,b5e498c1-35b7-4785-a05a-3a02b01d6ea5,VERY_GOOD,2002,25.75,,https://ro.ucoin.net/coin/austria-2-euro-2002-2006/?tid=18,1,,1,8.5,2.2000000000000002
380e1d89-b2de-4985-956c-4e20fb6b44ec,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,c1109634-1155-497f-930b-b22ba5856cc7,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2002,21.25,,https://ro.ucoin.net/coin/italy-5-euro-cent-2002-2023/?tid=481,5,,1,3.9199999999999999,1.6699999999999999
bd42fa2f-1a51-47d8-9806-db4b69f97b29,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,6c05ac8a-e4dc-4292-8a12-bc54d475a7c9,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2002,19.75,murdara,https://ro.ucoin.net/coin/italy-10-euro-cent-2002-2007/?tid=488,10,,1,4.0999999999999996,1.9299999999999999
fe54e935-436d-4e83-a58d-04e29993d96b,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,6c05ac8a-e4dc-4292-8a12-bc54d475a7c9,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2004,19.75,,https://ro.ucoin.net/coin/germany-10-euro-cent-2002-2006/?tid=196,10,2000,2,4.0999999999999996,1.9299999999999999
9c4000d5-cb8b-464e-99cd-a3a8f63a8c85,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,6c05ac8a-e4dc-4292-8a12-bc54d475a7c9,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2010,19.75,,https://ro.ucoin.net/coin/austria-10-euro-cent-2008-2023/?tid=350,10,,1,4.0999999999999996,1.9299999999999999
0b791886-f9e9-4610-ac68-63257d95d4dc,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,c1109634-1155-497f-930b-b22ba5856cc7,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2012,18.75,,https://ro.ucoin.net/coin/germany-2-euro-cent-2002-2023/?tid=194,2,,1,3.0600000000000001,1.6699999999999999
c46fa7ea-3164-4c90-b895-2d301c7f80e9,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,c1109634-1155-497f-930b-b22ba5856cc7,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2009,18.75,,https://ro.ucoin.net/coin/italy-2-euro-cent-2002-2023/?tid=474,2,,1,3.0600000000000001,1.6699999999999999
ee3ebfbc-11a9-4099-b989-c48bd5fc4b53,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,c1109634-1155-497f-930b-b22ba5856cc7,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2002,16.25,,https://ro.ucoin.net/coin/austria-1-euro-cent-2002-2023/?tid=10,1,,1,2.2999999999999998,1.6699999999999999
6279ab80-bb51-4d68-ae86-f745cd2b816c,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,c1109634-1155-497f-930b-b22ba5856cc7,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2002,16.25,,https://ro.ucoin.net/coin/italy-1-euro-cent-2002-2023/?tid=467,1,,3,2.2999999999999998,1.6699999999999999
11d49d0e-461d-47ea-9fcc-5ae6d319e0b0,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,6c05ac8a-e4dc-4292-8a12-bc54d475a7c9,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,1999,24.25,,https://ro.ucoin.net/coin/france-50-euro-cent-1999-2006/?tid=967,50,2001,2,7.7999999999999998,2.3799999999999999
7154850d-eebb-40a3-b06c-dfc77a0b3fbb,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,6c05ac8a-e4dc-4292-8a12-bc54d475a7c9,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,1999,22.25,,https://ro.ucoin.net/coin/finland-20-euro-cent-1999-2006/?tid=879,20,,1,5.7400000000000002,2.1400000000000001
501f9ad6-9427-4ff4-ab1b-eb9dcb26fed1,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,6c05ac8a-e4dc-4292-8a12-bc54d475a7c9,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2002,22.25,,https://ro.ucoin.net/coin/germany-20-euro-cent-2002-2007/?tid=197,20,2002,4,5.7400000000000002,2.1400000000000001
09c8ffc8-fc53-4e61-8217-11e8cfbf5473,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,6c05ac8a-e4dc-4292-8a12-bc54d475a7c9,8b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e19,VERY_GOOD,2008,22.25,este murdara pe fata (nu se vede bine harta),https://ro.ucoin.net/coin/germany-20-euro-cent-2007-2023/?tid=225,20,,1,5.7400000000000002,2.1400000000000001
45ea0f37-4415-47f3-a61d-b6f799e4eabb,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,2a1f9c3e-4b22-4d8f-9c1e-8e3d7b4f5c40,VERY_GOOD,1990,18,,https://ro.ucoin.net/coin/united_kingdom-5-pence-1990-1997/?tid=1498,5,1991,2,3.25,1.7
a26a4cc0-dda4-40ef-8f97-d2316905c6fc,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,2ec1702b-2625-41ae-b214-0845913dbd47,3b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e41,VERY_GOOD,1990,25.899999999999999,,https://ro.ucoin.net/coin/united_kingdom-2-pence-1985-1992/?tid=1485,2,,1,7.1200000000000001,1.8500000000000001
32466a5e-c8ab-4128-bd68-106609d5a183,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,2a1f9c3e-4b22-4d8f-9c1e-8e3d7b4f5c40,VERY_GOOD,1996,24.5,,https://ro.ucoin.net/coin/united_kingdom-10-pence-1992-1997/?tid=1516,10,,1,6.5,1.8500000000000001
81729450-c9db-4cf6-acc5-3d5d2d11bd69,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,3b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e41,VERY_GOOD,2001,21.399999999999999,,https://ro.ucoin.net/coin/united_kingdom-20-pence-1998-2008/?tid=1681,20,2003,2,5,1.7
177616b9-798b-4870-b2e6-4e5c523b1d31,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,2a1f9c3e-4b22-4d8f-9c1e-8e3d7b4f5c40,VERY_GOOD,2013,27.300000000000001,,https://ro.ucoin.net/coin/united_kingdom-50-pence-2013/?tid=29859,50,,1,8,1.8
acf256c1-dbcd-4ed0-a786-fc16fa30924c,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,3b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e41,VERY_GOOD,1997,27.300000000000001,,https://ro.ucoin.net/coin/united_kingdom-50-pence-1997/?tid=1550,50,,2,8,1.78
93760d08-5c9f-4b26-a2be-8e48bae3c590,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,2a1f9c3e-4b22-4d8f-9c1e-8e3d7b4f5c40,VERY_GOOD,2000,27.300000000000001,,https://ro.ucoin.net/coin/united_kingdom-50-pence-1998-2008/?tid=1693,50,,1,8,1.78
b7d61d50-4d1b-4cbc-ad62-4e2ac365b7c2,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,3b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e41,VERY_GOOD,2014,27.300000000000001,,https://ro.ucoin.net/coin/united_kingdom-50-pence-2008-2015/?tid=4983,50,,1,8,1.78
e17158fa-92bd-4012-ae45-07fbbab68602,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,2a1f9c3e-4b22-4d8f-9c1e-8e3d7b4f5c40,VERY_GOOD,2019,27.300000000000001,,https://ro.ucoin.net/coin/united_kingdom-50-pence-2015-2022/?tid=45475,50,,1,8,1.78
590e3f0a-dce2-411b-a787-5c08b9de03ac,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,59fff65e-0fb6-43d2-be0f-fb40238a608f,d0993a85-c627-4ffa-ba68-28dba2e5d992,VERY_GOOD,1990,22.5,are o gaura deasupra reginei si e zgariata,https://en.ucoin.net/coin/united_kingdom-1-pound-1985-1990/?tid=1569,1,,1,9.5,3.1499999999999999
3a17e02c-affb-4cf5-b9a9-f8e12bef8780,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,729c704f-cd71-42c2-b828-c11ca6993352,d0993a85-c627-4ffa-ba68-28dba2e5d992,VERY_GOOD,2007,28.399999999999999,murdarica ;),https://www.allnumis.ro/catalog-monede/marea-britanie/elisabeta-a-ii-a-2-pounds-bimetallic-1997-/2-pounds-2007-2897,2,,1,12,2.5
741c3c56-5e94-40a7-a71a-4e76239f079f,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,3a508af0-5cdc-4e5d-aefe-8491cc1e7538,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,2009,28.300000000000001,,https://ro.ucoin.net/coin/hungary-200-forint-2009-2011/?tid=5452,200,2009-2022,5,9,2
1f30f9b1-5a57-453f-b0ab-f74a0f8c3e62,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,d1d5b5ad-1892-4191-ae81-c8298d4eb6ba,b5e498c1-35b7-4785-a05a-3a02b01d6ea5,VERY_GOOD,2002,25.75,,https://ro.ucoin.net/coin/belgium-2-euro-1999-2006/?tid=127,2,,1,8.5,2.2000000000000002
264bd198-16c0-4809-b4ae-10aaf13a7ff5,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,7cf0f493-5eb9-40f8-8d42-afe8f8894167,13bc64de-13c6-4dc5-8387-7e12001b476c,VERY_GOOD,2009,23.850000000000001,,https://ro.ucoin.net/coin/turkey-50-kurus-2009-2022/?tid=5700,50,,2,6.7999999999999998,1.8999999999999999
660aa1de-d528-42f3-bbb4-ad0289a9dedc,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,6148675b-1020-49b3-8ef9-dafa19ea8f69,13bc64de-13c6-4dc5-8387-7e12001b476c,VERY_GOOD,2005,23.850000000000001,Yeni Kurus (kurusi noi),https://ro.ucoin.net/coin/turkey-50-new-kurus-2005-2008/?tid=5687,50,,1,7,1.8999999999999999
492ac859-41d6-4918-b70d-7611258c6ae0,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,cc30a110-8a00-41ea-9c2c-e60711e0057d,5f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a34,VERY_GOOD,2015,26.5,,https://ro.ucoin.net/coin/bulgaria-2-leva-2015/?tid=52657,2,,1,9,2.2000000000000002
7979019b-ee54-427a-af97-a8002b899083,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,6d2d9bd9-03ca-40e1-92f1-5d5dfefc14e2,5f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a34,VERY_GOOD,2002,24.5,,https://ro.ucoin.net/coin/bulgaria-1-lev-2002/?tid=13155,1,,1,7,1.8999999999999999
be723de7-712a-4dbe-9cbd-d7bd45b46e7f,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,3a508af0-5cdc-4e5d-aefe-8491cc1e7538,4e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d33,VERY_GOOD,2014,26.149999999999999,,https://ro.ucoin.net/coin/turkey-1-lira-2009-2022/?tid=5701,1,,2,8.1999999999999993,1.8999999999999999
62aa5b53-cecc-4026-a8a2-8ff322cc03a7,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,adaf5e01-c806-40c0-85f4-e31169f8bcb4,6d9f3e1a-3b55-4c8f-9d1e-8c2a7f4b5e26,VERY_GOOD,1996,24,,https://ro.ucoin.net/coin/poland-5-zlotych-1994-2023/?tid=8392,5,,1,6.54,2
283f6aa1-f6bf-4f7d-a3c7-16e9708ac31d,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,f0bd29aa-1c21-4b5d-a8d8-a9e498df9541,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,1989,22.300000000000001,,https://ro.ucoin.net/coin/france-10-francs-1988-2001/?tid=7344,10,,1,6.5,2
eb33e138-249c-41b4-ac37-2c370b910c29,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,a4251578-9088-4964-be6b-232c12fa48b6,4e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d33,VERY_GOOD,1997,27,,https://ro.ucoin.net/coin/italy-1000-lire-1997-2001/?tid=9763,1000,,1,8.8000000000000007,2
471d890e-509d-48a4-b7ff-e2203f04bc4c,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,0b1e3f2f-d26c-4274-b901-2424a2cb7c47,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,1997,23.800000000000001,,https://ro.ucoin.net/coin/hungary-100-forint-1996-2011/?tid=2750,100,,1,8,2.2000000000000002
70ee78c1-06f2-4f07-8739-1f474d716464,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1992,28.5,,https://ro.ucoin.net/coin/denmark-5-kroner-1990-2023/?tid=5618,5,1990-1994,3,9.1999999999999993,2
c996f69f-0454-4226-8eaa-83fffac09831,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1996,20.25,,https://ro.ucoin.net/coin/denmark-1-krone-1992-2023/?tid=5585,1,1992-2006,6,3.6000000000000001,1.6000000000000001
0cf0b1ca-1407-4631-b1f3-75c1486128ba,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,433274c2-725d-4629-9f35-2de2951b2592,VERY_GOOD,1925,23,,https://ro.ucoin.net/coin/yugoslavia-1-dinar-1925/?tid=38825,1,,1,4.9199999999999999,1.8
b379e2a4-1f2f-4145-b39c-50f2c0a51414,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,aa38d7db-f4ab-427e-9062-56f0db822ebf,433274c2-725d-4629-9f35-2de2951b2592,VERY_GOOD,1994,22,,https://ro.ucoin.net/coin/yugoslavia-1-novi-dinar-1994-1995/?tid=16129,1,,1,4.5999999999999996,1.6000000000000001
bb87d79c-5f91-42c8-8be6-e63eb5b87344,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e25dd592-4d39-42f3-b676-ae5e4604f1eb,0c4e7a1f-3b55-4d8f-9e1a-7b3d2f8c5e12,VERY_GOOD,1989,23,folosita ca token de telefonie in Iugolsavia intre 20 iunie 1989 si mid 1990's(1989-1995),https://en.numista.com/catalogue/exonumia12618.html,0,,1,5.9299999999999997,1.8
c755c4ae-eecd-4c65-91b5-4f6d58f7c214,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,577f19a6-0e57-4ffb-a9f7-611b66bb15eb,9c1f3e7a-2b44-4f9d-8c1e-7a3d9f2b6e20,VERY_GOOD,2013,18,,https://ro.ucoin.net/coin/bosnia_herzegovina-5-feninga-2005-2021/?tid=30692,5,,1,2.6600000000000001,1.5
1569dec3-021f-469e-9ef2-23eb439c0859,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,59fff65e-0fb6-43d2-be0f-fb40238a608f,4b7e9c2f-8a33-4d1f-9c7a-3e1b8f5d7c04,VERY_GOOD,1983,16.5,,https://ro.ucoin.net/coin/cyprus-1-cent-1983/?tid=14808,1,,1,2,1.1000000000000001
73cfcdd4-2e73-4cfa-ba75-3f7df72a1b19,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,eeab63c4-18f6-42a5-a13a-2b86e4ef2afc,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1977,25,,https://ro.ucoin.net/coin/sweden-1-krona-1976-1981/?tid=5085,1,,1,7,1.8799999999999999
040abcc6-c130-4e2a-b593-319cc6437378,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,85ddbf78-451d-45fa-ae6c-d1200308bca8,2a1f9c3e-4b22-4d8f-9c1e-8e3d7b4f5c40,VERY_GOOD,1998,27.100000000000001,Eire,https://ro.ucoin.net/coin/ireland-20-pence-1986-2000/?tid=4878,20,,1,8.4700000000000006,1.9399999999999999
3b5926c0-fd82-4ce5-a6c0-f30fd6b1a04f,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,1a7e3c9f-4b22-4d8f-9c1a-5e8b7d3f2c11,VERY_GOOD,2007,23,,https://ro.ucoin.net/coin/ukraine-50-kopiyok-2001-2016/?tid=6396,20,,1,4.2000000000000002,1.55
63caffe4-88a8-4c6a-a1a6-d3fefad1c76d,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,7e1a9c3f-4b22-4d8f-9c1e-7a3d8f5b6c27,VERY_GOOD,1984,20.800000000000001,,https://ro.ucoin.net/coin/czechoslovakia-50-hellers-1978-1990/?tid=4709,50,,1,3.2000000000000002,1.3999999999999999
ef001037-c107-45d2-8349-ef34ca7b464c,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,6f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e17,VERY_GOOD,1988,26,,https://ro.ucoin.net/coin/greece-10-drachmas-1982-2000/?tid=4433,10,,1,7.5499999999999998,1.95
a29ab883-b276-469a-8d7e-0255e0e46a50,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,6f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e17,VERY_GOOD,1998,24.5,,https://ro.ucoin.net/coin/greece-20-drachmas-1990-2000/?tid=4451,20,,1,7,2.25
7c5f3ec8-b1b7-46e5-81b5-a4884a3cecfb,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,59fff65e-0fb6-43d2-be0f-fb40238a608f,8f3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e10,VERY_GOOD,1996,24,murdar,https://ro.ucoin.net/coin/norway-10-kroner-1995-2012/?tid=6821,10,,1,6.7999999999999998,2
edea895f-a56e-4b69-a2b7-09bf8bf83335,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,85ddbf78-451d-45fa-ae6c-d1200308bca8,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,1987,24,,https://ro.ucoin.net/coin/belgium-5-francs-1986-1993/?tid=14277,5,,1,5.5099999999999998,1.72
083f5916-faf6-4397-8a8f-bcd225d4d604,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,5291959a-0111-4533-9517-7a45949f812d,4e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d33,VERY_GOOD,1979,27.800000000000001,,https://ro.ucoin.net/coin/italy-100-lire-1955-1989/?tid=9568,100,,1,8,1.7
a8c595b3-6364-4df4-8d42-2aa8db05caee,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,730bb3a4-0097-404a-9fb2-fa2ba7881d02,4e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d33,VERY_GOOD,1922,26.800000000000001,,https://ro.ucoin.net/coin/italy-1-lira-1922-1935/?tid=13061,1,,1,8,1.8999999999999999
4de9d199-19a7-46f2-be56-f32f88383c6d,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,5291959a-0111-4533-9517-7a45949f812d,4e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d33,VERY_GOOD,1993,26.550000000000001,,https://ro.ucoin.net/coin/italy-50-lire-1990-1995/?tid=9640,50,,1,2.7000000000000002,2
22bcb632-76c1-4cfb-a037-a10e6f600582,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,c6153260-2c16-4767-a5d8-d48ace1f3bbd,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,1980,18.199999999999999,,https://ro.ucoin.net/coin/switzerland-1-2-franc-1875-1967/?tid=8133,1/2,,1,2.5,1.25
10afabe8-8a01-4108-966d-cfa86716c189,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,8734e197-5655-422b-968e-f02b792c9d32,7e1a9c3f-4b22-4d8f-9c1e-7a3d8f5b6c27,VERY_GOOD,1977,18.199999999999999,,https://ro.ucoin.net/coin/czechoslovakia-10-hellers-1974-1990/?tid=4664,10,,1,0.90000000000000002,1.6000000000000001
caba4dc9-2b70-4fa1-9b13-779dda6a077a,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,730bb3a4-0097-404a-9fb2-fa2ba7881d02,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,1992,24,,https://ro.ucoin.net/coin/france-1-franc-1992/?tid=7202,1,,1,6,1.8
8fc86674-bb0a-4a37-a0a7-e389b9ca208e,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,83f3a005-f104-49fe-bdc8-3718da0420c8,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,1974,29,,https://ro.ucoin.net/coin/france-5-francs-1970-2001/?tid=7276,5,,1,10,2
7e97084d-ecc2-471f-b064-c883fe889b34,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,730bb3a4-0097-404a-9fb2-fa2ba7881d02,466aa670-46d7-43f8-81eb-fdab48e6c1b9,VERY_GOOD,1977,19.5,,https://ro.ucoin.net/coin/france-1-2-franc-1965-2001/?tid=7085,1/2,,1,4.5,1.8999999999999999
187dd421-fe4f-4878-a0de-f78a99f84685,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,2e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d06,VERY_GOOD,1975,17,murdara,https://ro.ucoin.net/coin/france-5-centimes-1966-2001/?tid=6951,5,,1,2,1.5
e9c464e3-b38b-4bec-a78d-a82645b2de26,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,2e9f4c7a-1b55-4d8e-9f3c-7c1a5e8b9d06,VERY_GOOD,1975,23.5,,https://ro.ucoin.net/coin/france-20-centimes-1962-2001/?tid=7038,20,,1,4,1.5
8a4ad3af-83a8-4ef5-b3a0-51380ad2b225,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,3b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e41,VERY_GOOD,1999,17.5,,https://ro.ucoin.net/coin/spain-5-pesetas-1999/?tid=9184,5,,1,3,1.8
40bec3a4-398b-4e26-afe9-db34b0e01b96,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,3b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e41,VERY_GOOD,1995,17.5,,https://ro.ucoin.net/coin/spain-5-pesetas-1995/?tid=9181,5,,1,3,1.8
bc31c4e7-3f38-4a2b-a74d-df6820c4f5ea,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,1c378483-96de-4276-b2cd-6dcefee47897,3b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e41,VERY_GOOD,1984,23,defectiune totala stanga-jos,https://ro.ucoin.net/coin/spain-5-pesetas-1982-1989/?tid=9312,5,,1,5.75,1.75
6b20872f-8c88-4b01-bf63-c965eabfe1f9,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,e78b342c-29c1-4407-be38-860adbc885bd,3b3e1c7a-2b55-4d9f-8c1e-7a4d3f9b2e41,VERY_GOOD,1996,24.5,,https://ro.ucoin.net/coin/spain-100-pesetas-1996/?tid=9260,100,,1,9.25,2.8999999999999999
1cb48401-d489-4ba0-bd94-83f85488a18a,5d48ccb9-98e2-439d-a47d-e4acb59c9f47,8734e197-5655-422b-968e-f02b792c9d32,3f7a1c9e-4b22-4e8f-9d1a-8c4e7b3f2a23,VERY_GOOD,1994,26.300000000000001,,https://ro.ucoin.net/coin/hungary-20-forint-1992-2011/?tid=2714,20,1993-1995,4,6.9000000000000004,1.8999999999999999
